Cod Registro;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;0102 Ambrice;Peso 0102;0103 ladrillo;Peso 0103;0104 Adobe;Peso 0104;0105 Cornisa;Peso 0105;0106 Revestimiento;Peso 0106;0107 Estuco;Peso 0107;0108 Pavimento;Peso 0108;0109 Sillar;Peso 0109;0110 Basa;Peso 0110;0111 Fuste;Peso 0111;0112 Capitel;Peso 0112;0113 Arquitrabe;Peso 0113;0114 Friso;Peso 0114;0115 Losa;Peso 0115;0116 Pintura mural;Peso 0116;0117 Muro;Peso 0117;Codigo_estrato;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;
="0013007034";1;29,10;0;0,00;5;34,20;0;0,00;14;173,90;114;1261,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;18,70;3;12,10;10;88,10;0;0,00;0;0,00;0;0,00;1;1,80;2;6,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;91;296,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000557";445169.1;4209886.72;445171.13;4209886.39;445170.58;4209884.3;445168.8;4209884.59;316.29;316.27;316.17;316.15;="01";
="0013007038";65;1034,90;0;0,00;25;118,80;1;7,10;11;194,70;48;1119,40;2;34,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;12,30;0;0,00;3;19,90;8;13,60;0;0,00;0;0,00;0;0,00;1;2,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;35,10;68;252,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000671";445157.37;4209870.62;445157.98;4209870.51;445157.68;4209865.88;445157.01;4209865.97;313.36;313.16;313.13;313.38;="02";
="0013007052";0;0,00;0;0,00;7;63,60;0;0,00;10;110,20;40;640,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;17,80;0;0,00;8;46,60;0;0,00;0;0,00;0;0,00;2;16,70;0;0,00;1;92,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;250;925,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000565";445169.1;4209886.72;445171.13;4209886.39;445170.58;4209884.3;445168.8;4209884.59;316.18;316.2;316.1;316.07;="02";
="0013007054";11;172,00;0;0,00;17;101,20;2;10,30;4;24,60;23;316,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;3,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;65;205,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000676";445165.72;4209851.52;445165.54;4209850.48;445164.36;4209850.74;0;0;312.76;312.74;312.74;0;="00";
="0013007062";0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;22;32,00;0;0,00;0;0,00;0;0,00;1;0,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;9;11,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000679";445166.5;4209855.86;445166.77;4209851.65;445166.46;4209850.19;445166.25;4209850.24;312.77;312.81;312.73;312.71;="00";
="0013007063";15;321,60;0;0,00;24;521,20;4;29,40;26;521,60;68;1756,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;47,10;2;19,80;1;31,10;0;0,00;0;0,00;0;0,00;0;0,00;5;66,40;3;625,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;16,60;323;1040,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000652";445159.6;4209870.2;445160.44;4209870.05;445159.43;4209865.5;445158.59;4209865.63;313.26;313.6;313.07;313.15;="00";
="0013007065";115;2334,00;0;0,00;154;1895,00;33;386,00;29;472,00;118;2015,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;3,50;0;0,00;0;0,00;0;0,00;1;3,50;2;103,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;205;827,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000668";445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.13;312.06;312.06;312.1;="10";
="0013007085";0;0,00;0;0,00;6;36,40;0;0,00;1;25,10;9;87,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;10,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;41;124,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000677";445166.5;4209855.86;445166.77;4209851.65;445166.46;4209850.19;445166.25;4209850.24;312.77;312.81;312.73;312.71;="00";
="0013007091";2;61,00;0;0,00;6;97,00;0;0,00;0;0,00;20;691,00;0;0,00;0;0,00;0;0,00;0;0,00;1;3,00;0;0,00;1;48,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;2,00;5;912,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;77;268,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000678";445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.86;313.9;313.69;313.68;="00";
="0013007101";72;1471,50;0;0,00;91;1119,70;17;218,70;31;488,00;71;910,00;0;0,00;0;0,00;2;12,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;22,80;3;35,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,80;174;543,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000668";445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.95;312.92;312.88;312.94;="07";
="0013007103";14;267,00;0;0,00;48;586,00;4;33,00;60;1062,00;397;8637,00;1;37,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;10;74,00;6;82,00;17;215,00;0;0,00;0;0,00;0;0,00;0;0,00;2;20,00;10;2477,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;34;80,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000606";445164.81;4209883.35;445166.49;4209883.09;445165.9;4209879.33;445164.1;4209879.42;315.86;315.82;315.21;315.13;="01";
="0013007117";16;236,10;0;0,00;70;433,10;7;49,20;20;203,80;100;913,80;2;67,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;16,90;0;0,00;2;10,90;4;5,00;0;0,00;0;0,00;0;0,00;1;3,70;3;268,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;2,90;208;420,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000688";445165.72;4209851.52;445165.54;4209850.48;445164.36;4209850.74;0;0;312.64;312.59;312.6;0;="01";
="0013007125";5;49,70;0;0,00;12;83,50;4;15,20;11;172,20;25;256,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;24,10;0;0,00;0;0,00;3;5,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;35;120,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000652";445157.26;4209870.59;445159.71;4209870.27;445158.56;4209865.66;445156.99;4209865.95;314.12;314.09;314.15;314.05;="00";
="0013007145";21;463,00;0;0,00;46;562,20;14;130,50;53;694,00;44;795,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;37,10;0;0,00;0;0,00;0;0,00;0;0,00;1;7,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;8,80;215;138,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000668";445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.95;312.92;312.88;312.94;="07";
="0013007147";11;171,90;0;0,00;17;129,70;1;3,10;10;134,30;37;504,50;1;10,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;2,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;36;82,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000689";445157.26;4209870.59;445159.71;4209870.27;445158.56;4209865.66;445156.99;4209865.95;313.08;312.98;0;0;="02";
="0013007158";11;167,20;0;0,00;16;90,60;1;5,10;8;69,70;19;118,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;2,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000687";445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.73;313.69;313.68;313.67;="01";
="0013007328";0;0,00;0;0,00;0;0,00;0;0,00;4;72,00;26;296,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;6,00;0;0,00;2;17,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;71;270,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000713";445166.55;4209860.09;445167.72;4209860.09;445167.29;4209858.13;445166.13;4209858.38;315.01;314.91;314.96;314.96;="00";
="0013007108";3;48,20;0;0,00;6;30,50;1;5,70;5;32,70;11;234,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;25,40;0;0,00;1;4,60;1;3,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;31;110,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000681";445159.6;4209870.2;445160.44;4209870.05;445159.43;4209865.5;445158.59;4209865.63;313.4;313.39;313.2;313.26;="01";
="0013007175";57;822,00;0;0,00;22;137,90;3;18,80;5;315,70;61;619,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,80;1;1,70;0;0,00;0;0,00;4;6,50;0;0,00;0;0,00;0;0,00;2;5,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;345;260,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000695";445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.57;313.57;313.57;313.58;="02";
="0013007555";28;449,60;0;0,00;49;409,20;10;95,70;49;667,60;226;2896,40;2;68,40;0;0,00;1;2,50;0;0,00;0;0,00;0;0,00;10;72,10;3;26,80;5;47,30;2;1,80;0;0,00;0;0,00;0;0,00;9;71,90;6;438,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;70;167,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000723";445165.92;4209886.95;445167.42;4209886.6;445165.18;4209879.25;445164.43;4209879.57;314.91;314.91;314.87;314.89;="02";
="0013007684";11;1734,00;0;0,00;61;707,80;4;66,80;71;1495,00;352;6325,00;2;13,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;9;96,30;1;14,10;4;25,90;6;26,50;0;0,00;0;0,00;16;51,00;2;3,60;2;560,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1851;8580,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000740";445156.95;4209865.83;445150.02;4209868.98;445160.81;4209863.15;445156.99;4209864.01;314.57;314.35;314.21;314.29;="03";
="0013007612";41;925,30;0;0,00;45;463,60;4;71,30;9;229,20;72;2297,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;37,60;0;0,00;0;0,00;1;5,80;0;0,00;0;0,00;0;0,00;4;14,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;147;713,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000686";445157.58;4209871.84;445159.84;4209871.49;445158.45;4209865.64;445156.99;4209865.92;314.04;313.81;313.14;313.29;="00";
="0013007166";6;117,50;0;0,00;9;76,00;0;0,00;14;168,60;30;525,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;14,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;40;114,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000686";445157.26;4209870.59;445159.71;4209870.27;445158.56;4209865.66;445156.99;4209865.95;315.21;314.82;313.04;314.03;="01";
="0013007181";0;0,00;0;0,00;4;67,00;0;0,00;4;81,60;3;83,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;30,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;28,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000635";445159.5;4209870.31;445160.44;4209870.18;445159.91;4209867.46;445158.28;4209866.26;313.92;313.82;313.57;313.71;="00";
="0013007192";1;452,00;0;0,00;2;19,70;0;0,00;7;73,10;2;26,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;13;261,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;10,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000588";445165.65;4209865.44;445165.86;4209865.31;445165.78;4209864.65;445165.41;4209864.56;314.33;314.27;314.29;314.3;="01";
="0013007199";5;98,40;0;0,00;19;137,80;0;0,00;48;700,00;141;1335,00;0;0,00;0;0,00;1;24,60;0;0,00;0;0,00;0;0,00;8;36,30;0;0,00;21;230,00;0;0,00;0;0,00;0;0,00;0;0,00;2;10,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000692";445157.22;4209871.5;445160.49;4209871.2;445160.35;4209870.19;445157.15;4209870.83;314.9;314.71;314.71;314.86;="02";
="0013007214";3;24,40;0;0,00;10;209,00;4;31,00;16;246,20;61;594,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,10;4;19,30;3;11,20;4;6,30;0;0,00;0;0,00;0;0,00;1;3,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;64;129,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000606";445164.81;4209883.35;445166.49;4209883.09;445165.9;4209879.33;445164.1;4209879.42;315.86;315.82;315.21;315.13;="01";
="0013007221";4;33,70;0;0,00;18;97,40;0;0,00;14;107,80;70;355,60;1;12,30;0;0,00;1;0,90;0;0,00;0;0,00;0;0,00;2;10,30;5;20,20;15;61,10;0;0,00;0;0,00;0;0,00;0;0,00;3;15,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;40;127,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000622";445169.1;4209886.72;445171.13;4209886.39;445170.58;4209884.3;445168.8;4209884.59;315.91;315.94;315.91;315.98;="03";
="0013007225";13;770,00;0;0,00;94;679,10;6;92,10;66;2198,80;232;3159,50;1;10,70;0;0,00;1;9,80;0;0,00;0;0,00;0;0,00;5;28,00;1;56,90;14;146,70;6;10,00;0;0,00;0;0,00;0;0,00;8;30,40;1;168,00;0;0,00;2;9,60;0;0,00;0;0,00;0;0,00;1;14,20;169;1255,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000571";445157.22;4209871.5;445160.49;4209871.2;445160.35;4209870.19;445157.15;4209870.83;;;;;="03";
="0013007250";0;0,00;0;0,00;2;64,60;0;0,00;19;369,70;91;1340,10;1;42,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;11,10;0;0,00;11;83,90;0;0,00;0;0,00;0;0,00;0;0,00;1;7,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;10;22,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000606";445163.56;4209889.72;445168.19;4209888.68;445161.67;4209887.21;445163.2;4209889.55;315.52;315.47;315.45;315.39;="00";
="0013007252";10;156,00;0;0,00;4;44,00;0;0,00;11;209,00;9;163,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;64;264,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000696";445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.46;312.51;312.22;312.28;="08";
="0013007234";5;40,70;0;0,00;1;9,70;0;0,00;4;21,60;39;283,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;1,40;0;0,00;1;4,30;1;6,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000706";445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.86;313.9;313.69;313.68;="00";
="0013007242";0;0,00;0;0,00;2;99,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;2,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000668";445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.95;312.92;312.88;312.94;="07";
="0013007253";5;108,00;0;0,00;7;70,00;0;0,00;5;73,00;12;95,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;78;336,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000702";445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.23;313.22;313.21;313.17;="03";
="0013007275";3;56,00;0;0,00;17;181,00;1;4,00;17;376,00;121;1585,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;12,00;0;0,00;0;0,00;0;0,00;1;9,00;1;14,00;3;170,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;99;331,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000595";445169.1;4209886.72;445171.13;4209886.39;445170.58;4209884.3;445168.8;4209884.59;315.85;315.92;315.83;315.76;="04";
="0013007288";1;7,50;0;0,00;46;318,20;8;51,90;28;364,90;163;2152,40;0;0,00;0;0,00;1;10,10;0;0,00;0;0,00;0;0,00;7;65,20;2;7,10;9;49,60;5;8,00;0;0,00;0;0,00;0;0,00;4;8,70;1;190,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;189;121,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000703";445165.92;4209886.95;445167.42;4209886.6;445165.18;4209879.25;445164.43;4209879.57;315.36;315.4;315.12;315.21;="00";
="0013007289";0;0,00;0;0,00;1;18,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000707";445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.16;312.17;312.17;312.16;="09";
="0013007299";20;266,10;0;0,00;12;69,60;0;0,00;29;325,50;301;3909,80;0;0,00;0;0,00;1;4,40;0;0,00;0;0,00;0;0,00;5;11,40;15;80,20;21;109,80;3;4,80;0;0,00;0;0,00;2;19,30;2;13,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;7;42,60;225;633,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000691";445156.14;4209865.79;445160.96;4209865.1;445160.83;4209864.14;445155.89;4209865.14;315.1;315.1;315.07;315.06;="00";
