Codigo_estrato;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;Peso_total;Numero_piezas
000672;6;81.0;0;0.0;29;152.0;0;0.0;35;542.0;146;1836.0;1;72.0;0;0.0;0;0.0;0;0.0;1;6.0;0;0.0;5;30.0;1;14.0;10;198.0;0;0.0;0;0.0;0;0.0;1;5.0;3;5.3;3;313.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;282;850.0;0;0.0;445157.22;4209871.5;445160.49;4209871.2;445160.35;4209870.19;445157.15;4209870.83;315.17;315.21;315.18;315.14;1.0;4104.3;523
000673;0;0.0;0;0.0;2;14.6;0;0.0;1;43.0;3;107.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;13;27.2;0;0.0;445166.41;4209851.8;445166.78;4209851.72;445166.46;4209850.12;445164;4209850.67;312.95;312.95;312.89;312.87;3.0;191.79999999999998;19
000674;6;129.2;0;0.0;34;270.2;8;58.4;11;106.6;82;1301.3;1;5.0;0;0.0;2;5.1;0;0.0;0;0.0;0;0.0;1;1.6;0;0.0;1;12.7;2;1.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;410;345.0;0;0.0;445166.41;4209851.8;445166.78;4209851.72;445166.46;4209850.12;445164;4209850.67;312.93;312.91;312.84;312.78;4.0;2236.5999999999995;558
000676;11;172.0;0;0.0;17;101.2;2;10.3;4;24.6;23;316.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;3.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;65;205.0;0;0.0;445165.72;4209851.52;445165.54;4209850.48;445164.36;4209850.74;0;0;312.76;312.74;312.74;0;0.0;832.2;124
000677;0;0.0;0;0.0;6;36.4;0;0.0;1;25.1;9;87.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;10.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;41;124.0;0;0.0;445166.5;4209855.86;445166.77;4209851.65;445166.46;4209850.19;445166.25;4209850.24;312.77;312.81;312.73;312.71;0.0;283.5;59
000678;2;61.0;0;0.0;6;97.0;0;0.0;0;0.0;20;691.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.0;0;0.0;1;48.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.0;5;912.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;77;268.0;0;0.0;445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.86;313.9;313.69;313.68;0.0;2082.0;113
000679;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;32.0;0;0.0;0;0.0;0;0.0;1;0.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;9;11.7;0;0.0;445166.5;4209855.86;445166.77;4209851.65;445166.46;4209850.19;445166.25;4209850.24;312.77;312.81;312.73;312.71;0.0;44.400000000000006;32
000681;9;153.7;0;0.0;14;82.0;2;18.8;7;50.2;30;457.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;47.099999999999994;0;0.0;2;6.3;1;3.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;33;123.3;0;0.0;445159.6;4209870.2;445160.44;4209870.05;445159.43;4209865.5;445158.59;4209865.63;313.4;313.39;313.2;313.26;1.0;942.1;103
000684;16;153.9;0;0.0;20;191.4;4;28.8;16;281.2;17;145.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;31;68.3;0;0.0;445159.88;4209871.47;445160.74;4209871.19;445159.46;4209865.5;445158.44;4209865.64;313.27;313.31;313.03;313.06;1.0;871.3;105
000686;564;7883.5;3;9.7;553;4612.6;74;758.0;88;1588.5;673;11408.3;1;2.2;0;0.0;4;32.9;0;0.0;0;0.0;0;0.0;5;64.0;1;1.3;2;20.2;22;60.4;1;1.0;0;0.0;0;0.0;4;14.2;2;73.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;11.7;1652;7290.299999999999;0;0.0;445157.58;4209871.84;445159.84;4209871.49;445158.45;4209865.64;445156.99;4209865.92;314.04;313.81;313.14;313.29;0.0;33831.8;3650
000687;11;167.2;0;0.0;16;90.6;1;5.1;8;69.7;19;118.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.73;313.69;313.68;313.67;1.0;458.0;57
000688;16;236.1;0;0.0;70;433.1;7;49.2;20;203.8;100;913.8;2;67.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;16.9;0;0.0;2;10.9;4;5.0;0;0.0;0;0.0;0;0.0;1;3.7;3;268.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.9;208;420.7;0;0.0;445165.72;4209851.52;445165.54;4209850.48;445164.36;4209850.74;0;0;312.64;312.59;312.6;0;1.0;2632.6000000000004;435
000689;11;171.9;0;0.0;17;129.7;1;3.1;10;134.3;37;504.5;1;10.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;36;82.9;0;0.0;445157.26;4209870.59;445159.71;4209870.27;445158.56;4209865.66;445156.99;4209865.95;313.08;312.98;0;0;2.0;1040.0;116
000691;20;266.1;0;0.0;12;69.6;0;0.0;29;325.5;301;3909.8;0;0.0;0;0.0;1;4.4;0;0.0;0;0.0;0;0.0;5;11.4;15;80.2;21;109.8;3;4.8;0;0.0;0;0.0;2;19.3;2;13.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;42.6;225;633.0;0;0.0;445156.14;4209865.79;445160.96;4209865.1;445160.83;4209864.14;445155.89;4209865.14;315.1;315.1;315.07;315.06;0.0;5490.2;643
000692;5;98.4;0;0.0;19;137.8;0;0.0;48;700.0;141;1335.0;0;0.0;0;0.0;1;24.6;0;0.0;0;0.0;0;0.0;8;36.3;0;0.0;21;230.0;0;0.0;0;0.0;0;0.0;0;0.0;2;10.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445157.22;4209871.5;445160.49;4209871.2;445160.35;4209870.19;445157.15;4209870.83;314.9;314.71;314.71;314.86;2.0;2572.9;245
000695;57;822.0;0;0.0;22;137.9;3;18.8;5;315.7;61;619.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.8;1;1.7;0;0.0;0;0.0;4;6.5;0;0.0;0;0.0;0;0.0;2;5.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;345;260.0;0;0.0;445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.57;313.57;313.57;313.58;2.0;2191.8999999999996;501
000696;10;156.0;0;0.0;4;44.0;0;0.0;11;209.0;9;163.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;64;264.0;0;0.0;445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.46;312.51;312.22;312.28;8.0;836.0;98
000702;5;108.0;0;0.0;7;70.0;0;0.0;5;73.0;12;95.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;78;336.0;0;0.0;445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.23;313.22;313.21;313.17;3.0;682.0;107
000703;6;73.5;0;0.0;68;491.5;14;107.9;55;696.9;245;3190.4;1;16.0;0;0.0;1;10.1;0;0.0;0;0.0;0;0.0;8;72.2;2;7.1;13;80.6;6;10.0;0;0.0;0;0.0;0;0.0;4;8.7;2;359.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;293;398.6;0;0.0;445165.92;4209886.95;445167.42;4209886.6;445165.18;4209879.25;445164.43;4209879.57;315.36;315.4;315.12;315.21;0.0;5523.400000000001;718
000704;6;131.0;0;0.0;19;284.0;2;18.0;18;360.0;132;2968.0;0;0.0;0;0.0;0;0.0;1;1.0;0;0.0;0;0.0;8;58.0;2;34.0;5;56.0;1;4.0;0;0.0;0;0.0;0;0.0;0;0.0;5;1915.0;0;0.0;0;0.0;1;5.0;0;0.0;0;0.0;0;0.0;185;771.0;0;0.0;445163.75;4209887.4;445164.58;4209887.24;445163.8;4209880.23;445161.53;4209880.71;315.39;315.42;315.07;315.13;0.0;6605.0;385
000706;5;40.7;0;0.0;1;9.7;0;0.0;4;21.6;39;283.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;1.4;0;0.0;1;4.3;1;6.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.86;313.9;313.69;313.68;0.0;367.5;52
000707;0;0.0;0;0.0;1;18.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.16;312.17;312.17;312.16;9.0;18.8;1
000708;122;1218.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;125;460.1;0;0.0;445167.27;4209872.93;445169.01;4209872.53;445168.78;4209871.09;445166.88;4209871.34;312.13;312.06;312.06;312.1;10.0;1678.4;247
000709;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;311.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445175.36;4209852.6;445178.34;4209851.85;445177.78;4209849.96;445174.94;4209850.68;314.81;314.84;314.74;314.75;0.0;311.1;1
000710;3;131.0;0;0.0;2;38.0;0;0.0;11;148.0;9;124.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;64;206.0;0;0.0;445167.37;4209851.62;445167.91;4209851.43;445167.43;4209849.19;445167;4209849.32;313.07;313.04;313.01;312.98;4.0;647.0;89
000711;5;308.7;0;0.0;17;143.7;4;26.2;19;278.4;50;581.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;29.8;1;19.0;3;28.4;5;11.7;0;0.0;0;0.0;0;0.0;0;0.0;1;67.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;15.9;25;72.1;0;0.0;445169.1;4209886.72;445171.13;4209886.39;445170.58;4209884.3;445168.8;4209884.59;315.66;315.73;315.72;315.66;5.0;1583.6000000000001;137
000712;5;64.2;0;0.0;22;274.8;1;12.8;66;1362.1;405;6854.1;1;21.9;0;0.0;1;3.6;0;0.0;0;0.0;0;0.0;10;135.2;7;16.0;26;322.3;0;0.0;0;0.0;0;0.0;18;201.4;5;25.9;6;348.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1241;5592.0;0;0.0;445171.53;4209853.61;445175.41;4209852.62;445174.59;4209849.67;445170.72;4209850.67;314.8;314.79;314.66;314.68;1.0;15234.599999999999;1814
000713;0;0.0;0;0.0;0;0.0;0;0.0;4;72.0;26;296.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;6.0;0;0.0;2;17.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;71;270.0;0;0.0;445166.55;4209860.09;445167.72;4209860.09;445167.29;4209858.13;445166.13;4209858.38;315.01;314.91;314.96;314.96;0.0;661.0;104
000714;11;156.4;0;0.0;119;1198.1000000000001;8;68.5;118;1895.6;596;8460.0;2;44.6;0;0.0;2;11.2;0;0.0;0;0.0;0;0.0;10;88.9;5;44.6;20;213.5;0;0.0;1;0.6;0;0.0;12;101.1;3;43.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2831;11270.0;0;0.0;445171.53;4209853.61;445175.41;4209852.62;445174.59;4209849.67;445170.72;4209850.67;314.75;314.73;314.55;314.59;2.0;23596.200000000004;3738
000715;0;0.0;0;0.0;6;44.7;0;0.0;7;59.1;47;508.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;12.9;2;4.9;9;42.1;0;0.0;0;0.0;0;0.0;2;15.7;1;3.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445166.55;4209860.09;445167.72;4209860.09;445167.29;4209858.13;445166.13;4209858.38;314.96;314.86;314.89;314.89;1.0;691.5;79
000716;12;153.1;0;0.0;31;58.0;0;0.0;60;1153.0;110;2200.0;1;11.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;6.2;0;0.0;2;15.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;347;1160.0;0;0.0;445157.22;4209871.5;445160.49;4209871.2;445160.35;4209870.19;445157.15;4209870.83;314.22;314.13;314.14;314.12;5.0;4756.799999999999;564
000717;7;118.0;0;0.0;12;160.6;1;6.0;22;452.8;110;1775.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;115.8;0;0.0;5;152.7;2;70.6;0;0.0;0;0.0;0;0.0;2;79.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;130;468.2;0;0.0;445147.62;4209872.49;445150.02;4209868.98;445160.83;4209864.14;445147.04;4209871.76;314.86;314.82;314.7;314.8;0.0;3399.2;295
000718;20;361.6;3;4.3;42;367.1;7;51.3;53;722.3;149;1832.1000000000001;1;19.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;12;84.0;4;30.6;3;10.4;1;4.2;0;0.0;0;0.0;3;43.7;5;25.1;1;149.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;19.9;278;948.1;0;0.0;445166.55;4209860.09;445167.72;4209860.09;445167.29;4209858.13;445166.13;4209858.38;314.85;314.8;314.76;314.73;2.0;4673.2;584
000719;4;51.1;1;0.8;6;37.9;0;0.0;12;125.1;67;618.9;1;12.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;34.7;2;3.6;12;51.8;0;0.0;0;0.0;0;0.0;1;6.4;1;2.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;108;246.2;0;0.0;445167.76;4209866.01;445168.94;4209865.76;445168.52;4209863.8;445167.34;4209864.06;315.15;315.23;315.13;315.8;1.0;1190.8;220
000720;2;32.1;0;0.0;6;63.8;2;17.5;0;0.0;10;108.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445159.7;4209870.22;445160.14;4209870.64;445160.59;4209870.7;445160.49;4209870.1;313.78;313.76;313.79;313.79;0.0;226.5;21
000721;8;166.5;0;0.0;51;570.0;5;35.3;31;810.0;0;0.0;0;0.0;0;0.0;1;2.6;0;0.0;0;0.0;0;0.0;3;59.0;0;0.0;1;23.8;1;2.5;0;0.0;0;0.0;0;0.0;1;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;561;1880.0;0;0.0;445147.62;4209872.49;445150.02;4209868.98;445160.83;4209864.14;445147.04;4209871.76;314.67;314.79;314.88;314.8;1.0;3552.6;663
000722;1;21.3;0;0.0;11;80.3;1;8.0;25;246.1;48;670.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;4.6;0;0.0;12;59.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;137;785.4;0;0.0;445167.76;4209866.01;445168.94;4209865.76;445168.52;4209863.8;445167.34;4209864.06;315.12;315.13;315.06;315.04;2.0;1875.1;237
000723;56;902.7;0;0.0;101;849.6;19;179.6;83;1251.9;387;5449.0;3;82.10000000000001;0;0.0;1;2.5;0;0.0;0;0.0;0;0.0;17;140.6;4;28.900000000000002;10;85.9;4;5.3;0;0.0;0;0.0;0;0.0;9;71.9;7;1492.6;0;0.0;0;0.0;2;10.0;0;0.0;0;0.0;1;8.1;388;1463.8;0;0.0;445165.92;4209886.95;445167.42;4209886.6;445165.18;4209879.25;445164.43;4209879.57;314.91;314.91;314.87;314.89;2.0;12024.499999999998;1092
000724;92;1545.6;1;1.0;181;1688.5;28;232.0;226;4270.599999999999;714;13037.8;4;125.9;1;149.0;1;2.3;0;0.0;0;0.0;0;0.0;34;253.0;20;79.9;33;236.0;13;25.7;2;2.1;0;0.0;1;1.8;10;40.0;32;7010.7;0;0.0;0;0.0;6;51.2;1;5.7;0;0.0;4;24.5;1143;5160.099999999999;0;0.0;445163.75;4209887.4;445164.58;4209887.24;445163.8;4209880.23;445161.53;4209880.71;315.14;315.15;315.04;315.12;0.0;33943.4;2547
000725;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;31.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.0;0;0.0;445159.7;4209870.22;445160.14;4209870.64;445160.59;4209870.7;445160.49;4209870.1;313.65;0;0;0;1.0;33.0;4
000727;23;457.7;1;5.6;166;1426.1;12;89.5;123;2163.3;728;10977.9;0;0.0;0;0.0;0;0.0;0;0.0;1;9.1;1;5.1;35;146.4;8;72.8;29;188.20000000000002;4;13.4;0;0.0;0;0.0;1;6.2;14;65.7;8;541.3;0;0.0;0;0.0;2;11.0;0;0.0;0;0.0;2;17.9;739;3646.6;0;0.0;445171.53;4209853.61;445175.41;4209852.62;445174.59;4209849.67;445170.72;4209850.67;314.84;314.82;314.69;314.71;0.0;19843.8;1897
000728;8;114.0;0;0.0;18;202.0;2;27.9;27;727.5;81;1177.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;17.2;0;0.0;1;4.5;0;0.0;0;0.0;0;0.0;0;0.0;3;35.2;2;146.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;89;241.7;0;0.0;445147.62;4209872.49;445150.02;4209868.98;445160.83;4209864.14;445147.04;4209871.76;314.57;314.39;314.37;314.55;2.0;2693.1999999999994;233
000732;0;0.0;0;0.0;0;0.0;0;0.0;7;96.0;8;131.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;33;128.0;0;0.0;445165.75;4209885.83;445167.22;4209885.88;445165.18;4209879.25;445164.43;4209879.57;314.83;314.82;314.72;314.8;0.0;355.0;48
000735;3;27.5;0;0.0;4;15.9;2;19.1;3;11.2;22;232.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;4.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;21;71.1;0;0.0;445167.56;4209865.1;445168.68;4209864.88;445168.51;4209863.82;445167.39;4209864.06;314.94;314.94;314.93;314.91;0.0;384.5;58
000736;0;0.0;0;0.0;0;0.0;0;0.0;6;75.0;42;408.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;8.0;0;0.0;2;5.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;34;140.8;0;0.0;445168.86;4209871.2;445170.03;4209870.95;445169.61;4209868.99;445168.44;4209869.24;315.45;315.47;315.39;315.34;0.0;638.0999999999999;86
000737;5;48.2;0;0.0;6;41.2;1;3.4;16;155.9;70;637.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;17.8;3;14.7;7;27.2;0;0.0;0;0.0;0;0.0;1;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;12.5;40;135.6;0;0.0;445168.86;4209871.2;445170.03;4209870.95;445169.61;4209868.99;445168.44;4209869.24;315.4;315.42;315.33;315.29;1.0;1096.1000000000001;155
000738;18;218.8;0;0.0;43;343.8;4;30.4;33;844.1;175;2902.9;1;67.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;47.3;2;22.4;33;241.3;3;8.1;0;0.0;0;0.0;0;0.0;3;9.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;132;461.9;0;0.0;445163.78;4209855.49;445166.71;4209854.91;445165.9;4209851.96;445163.13;4209852.64;314.19;314.4;314.26;314.26;3.0;5198.400000000001;455
000739;0;0.0;0;0.0;4;59.8;0;0.0;3;60.3;9;163.9;1;12.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;66;217.1;0;0.0;445166.71;4209854.91;445171.53;4209853.61;445170.72;4209850.67;445165.9;4209851.96;314.39;314.26;314.28;314.2;3.0;513.9;83
000740;22;1914.8;0;0.0;93;1202.1;10;128.2;129;2780.0;534;11515.0;2;13.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;13;221.5;1;14.1;6;160.3;7;31.8;0;0.0;0;0.0;16;51.0;4;16.9;2;560.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2634;12120.0;0;0.0;445156.95;4209865.83;445150.02;4209868.98;445160.81;4209863.15;445156.99;4209864.01;314.57;314.35;314.21;314.29;3.0;30729.199999999997;3473
000741;11;171.8;0;0.0;21;268.6;1;7.0;20;683.0;125;2208.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;15.6;0;0.0;2;10.0;1;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;312;1303.0;0;0.0;445168.86;4209871.2;445170.03;4209870.95;445169.61;4209868.99;445168.44;4209869.24;315.34;315.33;315.26;315.22;2.0;4672.0;494
000743;17;235.0;0;0.0;21;225.0;5;56.0;35;692.0;142;2430.0;0;0.0;0;0.0;4;19.0;0;0.0;0;0.0;0;0.0;6;48.0;0;0.0;2;22.0;1;2.0;0;0.0;0;0.0;0;0.0;2;19.0;2;89.0;0;0.0;2;7.0;0;0.0;0;0.0;0;0.0;0;0.0;449;1615.0;0;0.0;445156.95;4209865.83;445150.02;4209868.98;445160.81;4209863.15;445156.99;4209864.01;313.88;314.16;314.11;314;4.0;5459.0;688
000744;7;194.4;0;0.0;2;25.8;0;0.0;1;15.1;7;149.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;45;204.3;0;0.0;445156.95;4209865.83;445162.25;4209865.04;445161.87;4209862.96;445156.99;4209864.01;314.06;313.9;313.94;314.04;2.0;589.0;62
000745;2;83.0;0;0.0;10;96.0;1;15.0;12;320.0;71;1513.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;7.0;0;0.0;1;72.0;0;0.0;0;0.0;0;0.0;1;4.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;154;692.0;0;0.0;445157.7;4209865.66;445160.11;4209865.26;445158.68;4209863.65;445157.75;4209863.84;313.9;313.88;314;313.94;0.0;2802.0;254
